tweet_id	pattern	query	tp
734717757997060096	pattern3	entity_s_goal_to_1	TRUE
746035366403145728	pattern3	entity_s_goal_to_1	TRUE
738595752595722241	pattern3	entity_s_goal_to_1	TRUE
741005385620934656	pattern3	entity_s_goal_to_1	TRUE
733716272211329025	pattern3	entity_s_goal_to_1	TRUE
741152238719139841	pattern3	entity_s_goal_to_1	TRUE
743615028817862656	pattern3	entity_s_goal_to_1	TRUE
742409167357542401	pattern3	entity_s_goal_to_1	TRUE
733001799238586369	pattern3	entity_s_goal_to_1	TRUE
733616508803289088	pattern3	entity_s_goal_to_1	TRUE
745344559962591232	pattern3	entity_s_goal_to_1	TRUE
731417350990364672	pattern3	entity_s_goal_to_1	TRUE
745993446708523009	pattern3	entity_s_goal_to_1	TRUE
733617895217881088	pattern3	entity_s_goal_to_1	TRUE
734748733783564288	pattern3	entity_s_goal_to_1	TRUE
741728490161111040	pattern3	entity_s_goal_to_1	TRUE
744573291625582592	pattern3	entity_s_goal_to_1	TRUE
729836338015395840	pattern3	entity_s_goal_to_1	TRUE
741154555635859456	pattern3	entity_s_goal_to_1	TRUE
729976938807300100	pattern3	entity_s_goal_to_1	TRUE
744546354974830592	pattern3	entity_s_goal_to_1	TRUE
744542583335043072	pattern3	entity_s_goal_to_1	TRUE
733611677753606144	pattern3	entity_s_goal_to_1	TRUE
744835168565866496	pattern3	entity_s_goal_to_1	TRUE
745284326493917184	pattern3	entity_s_goal_to_1	TRUE
735059085297586176	pattern3	entity_s_goal_to_1	TRUE
740960287810015232	pattern3	entity_s_goal_to_1	TRUE
733713407342321664	pattern3	entity_s_goal_to_1	TRUE
733713091557359617	pattern3	entity_s_goal_to_1	TRUE
745348559055138816	pattern3	entity_s_goal_to_1	TRUE
741630716262375424	pattern3	entity_s_goal_to_1	TRUE
733611719671484416	pattern3	entity_s_goal_to_1	TRUE
739428591759462401	pattern3	entity_s_goal_to_1	TRUE
743967538774745088	pattern3	entity_s_goal_to_1	TRUE
745579557558820864	pattern3	entity_s_goal_to_1	TRUE
733386117647568901	pattern3	entity_s_goal_to_1	TRUE
740280063896236032	pattern3	entity_s_goal_to_1	TRUE
736779939756793856	pattern3	entity_s_goal_to_1	TRUE
733755254685106176	pattern3	entity_s_goal_to_1	TRUE
738557878169047041	pattern3	entity_s_goal_to_1	TRUE
740830659778859009	pattern3	entity_s_goal_to_1	TRUE
745560848681164800	pattern3	entity_s_goal_to_1	TRUE
733612374897238016	pattern3	entity_s_goal_to_1	TRUE
729719688805109760	pattern3	entity_s_goal_to_1	TRUE
733616088085209088	pattern3	entity_s_goal_to_1	TRUE
740915988577845248	pattern3	entity_s_goal_to_1	TRUE
733391183465074689	pattern3	entity_s_goal_to_1	TRUE
739782224271298560	pattern3	entity_s_goal_to_1	TRUE
744161948116336640	pattern3	entity_s_goal_to_1	TRUE
744801606986694656	pattern3	entity_switched_to_1	TRUE
744846280422207488	pattern3	entity_switched_to_1	TRUE
741538261949140992	pattern3	entity_switched_to_1	TRUE
744504711039025152	pattern3	entity_switched_to_1	TRUE
745383263905021953	pattern3	entity_switched_to_1	TRUE
744786723536658433	pattern3	entity_switched_to_1	TRUE
744636890637287425	pattern3	entity_switched_to_1	TRUE
741289610198822912	pattern3	entity_switched_to_1	TRUE
745340043699625985	pattern3	entity_switched_to_1	TRUE
738482865919430656	pattern3	entity_switched_to_1	TRUE
740888357278994432	pattern3	entity_switched_to_1	TRUE
743953973208580096	pattern3	entity_switched_to_1	TRUE
744039745072807936	pattern3	entity_switched_to_1	TRUE
741397965756059648	pattern3	entity_switched_to_1	TRUE
740902448701804544	pattern3	entity_switched_to_1	TRUE
744595808650149888	pattern3	entity_switched_to_1	TRUE
744810797205860352	pattern3	entity_switched_to_1	TRUE
744739828542078977	pattern3	entity_switched_to_1	TRUE
744296040493355008	pattern3	entity_switched_to_1	TRUE
740818300947554305	pattern3	entity_switched_to_1	TRUE
745202480439562240	pattern3	entity_switched_to_1	TRUE
744766866623766528	pattern3	entity_switched_to_1	TRUE
744834764759306240	pattern3	entity_switched_to_1	TRUE
744846937447342080	pattern3	entity_switched_to_1	TRUE
741344940937076736	pattern3	entity_switched_to_1	TRUE
744777279490822144	pattern3	entity_switched_to_1	TRUE
744772836368101376	pattern3	entity_switched_to_1	TRUE
744862361236946945	pattern3	entity_switched_to_1	TRUE
744863290929586176	pattern3	entity_switched_to_1	TRUE
744844257157062656	pattern3	entity_switched_to_1	TRUE
739065442162069505	pattern3	entity_switched_to_1	TRUE
744661961288351744	pattern3	entity_switched_to_1	TRUE
744789629421817857	pattern3	entity_switched_to_1	TRUE
744655440575926273	pattern3	entity_switched_to_1	TRUE
731761178498740224	pattern3	entity_switched_to_1	TRUE
730823206857216000	pattern3	entity_switched_to_1	TRUE
744133102264586240	pattern3	entity_switched_to_1	TRUE
744906897552191488	pattern3	entity_switched_to_1	TRUE
746040679424471040	pattern3	entity_switched_to_1	TRUE
741011992727674882	pattern3	entity_switched_to_1	TRUE
744771432933122048	pattern3	entity_switched_to_1	TRUE
744761508324839425	pattern3	entity_switched_to_1	TRUE
741923900985094144	pattern3	entity_switched_to_1	TRUE
737185564424830976	pattern3	entity_switched_to_1	TRUE
744638038211452928	pattern3	entity_switched_to_1	TRUE
744793013822513152	pattern3	entity_switched_to_1	TRUE
733448722856738816	pattern3	entity_switched_to_1	TRUE
740668690086174720	pattern3	entity_switched_to_1	TRUE
744841477285511168	pattern3	entity_switched_to_1	TRUE
744877853364326404	pattern3	entity_switched_to_1	TRUE
729839653369597953	pattern3	entity_say_yes_to_x	TRUE
739502349245386753	pattern3	entity_say_yes_to_x	TRUE
743418638321991680	pattern3	entity_say_yes_to_x	TRUE
741522469534715904	pattern3	entity_say_yes_to_x	TRUE
731588561422573569	pattern3	entity_say_yes_to_x	TRUE
730336222585995264	pattern3	entity_say_yes_to_x	TRUE
733895692431822848	pattern3	entity_say_yes_to_x	TRUE
746029325393235968	pattern3	entity_say_yes_to_x	TRUE
744590757231747072	pattern3	entity_say_yes_to_x	TRUE
731593034278838273	pattern3	entity_say_yes_to_x	TRUE
742430144460161024	pattern3	entity_say_yes_to_x	TRUE
731976610291814400	pattern3	entity_say_yes_to_x	TRUE
738640828097306624	pattern3	entity_say_yes_to_x	TRUE
741347757844271104	pattern3	entity_say_yes_to_x	TRUE
744799893898682370	pattern3	entity_say_yes_to_x	TRUE
745678781550039041	pattern3	entity_say_yes_to_x	FALSE
739699432195825665	pattern3	entity_say_yes_to_x	FALSE
743335764998578180	pattern3	entity_say_yes_to_x	TRUE
745746285869830144	pattern3	entity_say_yes_to_x	TRUE
728570628043845632	pattern3	entity_say_yes_to_x	TRUE
731099771209928704	pattern3	entity_say_yes_to_x	TRUE
734856256016502784	pattern3	entity_say_yes_to_x	TRUE
742891910197616640	pattern3	entity_say_yes_to_x	TRUE
740987564337725440	pattern3	entity_say_yes_to_x	TRUE
741592503971876864	pattern3	entity_for_1_exclamation	TRUE
745322163201249281	pattern3	entity_for_1_exclamation	TRUE
745325665495433217	pattern3	entity_for_1_exclamation	TRUE
746044613157330945	pattern3	entity_for_1_exclamation	TRUE
739505026238971905	pattern3	entity_for_1_exclamation	TRUE
745215409369063424	pattern3	entity_for_1_exclamation	FALSE
739926799531008000	pattern3	entity_for_1_exclamation	TRUE
741200106473541632	pattern3	entity_for_1_exclamation	TRUE
745965203402141696	pattern3	entity_for_1_exclamation	TRUE
745262686661910528	pattern3	entity_for_1_exclamation	TRUE
741728471706181632	pattern3	entity_for_1_exclamation	TRUE
741945583485734913	pattern3	entity_for_1_exclamation	TRUE
732243928221667328	pattern3	entity_for_1_exclamation	TRUE
745882567656742912	pattern3	entity_for_1_exclamation	TRUE
744331618639298560	pattern3	entity_for_1_exclamation	TRUE
741052306658107394	pattern3	entity_for_1_exclamation	TRUE
744591180940337152	pattern3	entity_for_1_exclamation	TRUE
737417176769024000	pattern3	entity_for_1_exclamation	TRUE
743344915044671488	pattern3	entity_for_1_exclamation	FALSE
742444773886267392	pattern3	entity_for_1_exclamation	TRUE
745565598885634050	pattern20	entity_s_lie_about	TRUE
737545745117519872	pattern20	entity_s_lie_about	FALSE
741631381156057088	pattern20	entity_s_lie_about	FALSE
743122207249944577	pattern20	entity_s_lie_about	TRUE
746039941650604033	pattern20	entity_s_lie_about	FALSE
740874184113393664	pattern20	entity_s_lie_about	TRUE
740149259681550337	pattern20	entity_s_lie_about	TRUE
735918565900079104	pattern20	entity_s_lie_about	FALSE
745324558983495680	pattern20	entity_s_lie_about	TRUE
743211717203726338	pattern20	entity_s_lie_about	FALSE
740242647042953217	pattern20	entity_s_lie_about	TRUE
741170221503909888	pattern20	entity_s_lie_about	FALSE
743416378300964864	pattern20	entity_s_lie_about	FALSE
741927697564176384	pattern20	entity_s_lie_about	TRUE
731202198500151297	pattern20	entity_s_lie_about	FALSE
741366686180315136	pattern20	entity_s_lie_about	FALSE
735957945289170945	pattern20	entity_s_lie_about	FALSE
738801002879586304	pattern20	entity_s_lie_about	TRUE
743687282020880385	pattern20	entity_s_lie_about	FALSE
744476384840421376	pattern20	entity_s_lie_about	FALSE
745377001612152832	pattern20	entity_s_lie_about	FALSE
729729091327430656	pattern20	entity_s_lie_about	TRUE
736834155544121344	pattern20	entity_s_lie_about	TRUE
742994592937725952	pattern20	entity_s_lie_about	FALSE
734648479889412097	pattern20	entity_s_lie_about	TRUE
745580293982138368	pattern20	entity_s_lie_about	FALSE
745283153586159616	pattern20	entity_s_lie_about	FALSE
735194886761123840	pattern20	entity_s_lie_about	FALSE
742800370406195200	pattern20	entity_s_lie_about	FALSE
739884946806951936	pattern20	entity_s_lie_about	FALSE
735144692631932928	pattern20	entity_s_lie_about	FALSE
745543001737310210	pattern20	entity_s_lie_about	FALSE
738545718399369217	pattern20	entity_s_lie_about	TRUE
735924640133058560	pattern20	entity_s_lie_about	TRUE
743852868487217152	pattern20	entity_s_lie_about	TRUE
729238737771696128	pattern20	entity_s_lie_about	FALSE
737189410198986752	pattern20	entity_s_lie_about	FALSE
742787071287406593	pattern20	entity_s_lie_about	FALSE
744602865348517888	pattern20	entity_s_lie_about	FALSE
741944439334113280	pattern20	entity_s_lie_about	FALSE
742049378525949952	pattern20	entity_s_lie_about	TRUE
731740725491142656	pattern20	entity_s_lie_about	FALSE
735020466826514436	pattern20	entity_s_lie_about	TRUE
740968003320303616	pattern20	entity_s_lie_about	FALSE
741955861346693120	pattern20	entity_s_lie_about	TRUE
734355640068374529	pattern20	entity_s_lie_about	TRUE
738786625774292992	pattern20	entity_s_lie_about	FALSE
730419185751359488	pattern20	entity_s_lie_about	TRUE
743128252244463616	pattern20	entity_s_lie_about	TRUE
739568435546460160	pattern20	entity_s_lie_about	FALSE
745380968408686592	pattern20	entity_lie_about	TRUE
735583201406636032	pattern20	entity_lie_about	TRUE
746042006716063744	pattern20	entity_lie_about	FALSE
741609568489328640	pattern20	entity_lie_about	TRUE
739218636049649664	pattern20	entity_lie_about	TRUE
739373762605387776	pattern20	entity_lie_about	TRUE
745355401898696704	pattern20	entity_lie_about	FALSE
740850942707400704	pattern20	entity_lie_about	FALSE
741025828104994816	pattern20	entity_lie_about	TRUE
730334458012905472	pattern20	entity_lie_about	TRUE
745328878453989376	pattern20	entity_lie_about	TRUE
745576231236689920	pattern20	entity_lie_about	TRUE
743604596669616128	pattern20	entity_lie_about	TRUE
729032231612784640	pattern20	entity_lie_about	TRUE
742843880719147008	pattern20	entity_lie_about	TRUE
734868848114053122	pattern20	entity_lie_about	TRUE
746067607632019456	pattern20	entity_lie_about	TRUE
745358259050131456	pattern20	entity_lie_about	TRUE
734819973231738884	pattern20	entity_lie_about	TRUE
735944186013306880	pattern20	entity_lie_about	TRUE
734480042802196484	pattern20	entity_lie_about	TRUE
736251787309686785	pattern20	entity_lie_about	TRUE
736198683499368448	pattern20	entity_lie_about	TRUE
743349964038823940	pattern20	entity_lie_about	TRUE
744636719090311169	pattern20	entity_lie_about	TRUE
740911690984873985	pattern20	entity_lie_about	TRUE
734370101957394432	pattern20	entity_lie_about	TRUE
745797740278341634	pattern20	entity_lie_about	TRUE
743541407273590784	pattern20	entity_lie_about	TRUE
736864699195752448	pattern20	entity_lie_about	TRUE
745578750977449984	pattern20	entity_lie_about	TRUE
740068497309503488	pattern20	entity_lie_about	TRUE
745866824915496961	pattern20	entity_lie_about	TRUE
743169256334888960	pattern20	entity_lie_about	TRUE
744035654842093569	pattern20	entity_lie_about	TRUE
744567910874624001	pattern20	entity_lie_about	TRUE
736327571101585408	pattern20	entity_lie_about	TRUE
735249546750660608	pattern20	entity_lie_about	TRUE
740993843152183297	pattern20	entity_lie_about	TRUE
745363579348652032	pattern20	entity_lie_about	TRUE
739020146698813440	pattern20	entity_lie_about	TRUE
735947139176620033	pattern20	entity_lie_about	TRUE
743740951844139008	pattern20	entity_lie_about	TRUE
743580608199200768	pattern20	entity_lie_about	TRUE
741681737340575744	pattern20	entity_lie_about	TRUE
735416555366977536	pattern20	entity_lie_about	TRUE
745679057552019458	pattern20	entity_lie_about	TRUE
741027480623026176	pattern20	entity_lie_about	FALSE
739017285432659968	pattern20	entity_lie_about	TRUE
745896843196891136	pattern20	entity_lie_about	TRUE
741641338102415361	pattern20	spread_lies_about	TRUE
739385894101213184	pattern20	spread_lies_about	TRUE
738734787196768258	pattern20	spread_lies_about	FALSE
745345476845801477	pattern20	spread_lies_about	TRUE
739386980828598272	pattern20	spread_lies_about	TRUE
745340016138792960	pattern20	spread_lies_about	TRUE
732231270059659264	pattern20	spread_lies_about	TRUE
741526159175876608	pattern20	spread_lies_about	TRUE
637065975775535104	pattern20	spread_lies_about	FALSE
734454305080610817	pattern20	spread_lies_about	TRUE
745696133285089280	pattern20	spread_lies_about	TRUE
733919269805797377	pattern20	spread_lies_about	TRUE
736897593763069953	pattern20	spread_lies_about	TRUE
739386074091409408	pattern20	spread_lies_about	TRUE
739575959259643909	pattern20	spread_lies_about	TRUE
